kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
1575690,K03658.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.252417903,1.2610000e-06,-1.2610000e-06,132.4363390,5.100000e-04,-5.100000e-04,1.198,24.640,-0.027,1.97670,0.02240,-0.02240,32296.0,3.060e+02,-3.060e+02,27.09,1.30,-1.940e+00,782.0,,,88.43,15.77,-18.10,129.50,1,q1_q17_dr25_tce,3979.00,71.00,-79.00,4.699,0.042,-0.018,0.5440,0.0260,-0.0390,291.881900,37.189110,15.625
4386047,K03659.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.900613144,1.1450000e-06,-1.1450000e-06,133.4228710,4.650000e-04,-4.650000e-04,0.334,0.010,-0.018,3.73570,0.01160,-0.01160,165475.0,3.720e+02,-3.720e+02,38.63,11.50,-4.940e+00,1289.0,,,650.90,589.45,-221.47,617.70,1,q1_q17_dr25_tce,5977.00,188.00,-209.00,4.472,0.081,-0.189,0.9310,0.2770,-0.1190,296.430330,39.443489,16.943
5103998,K03660.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,174.769712200,1.1510000e-04,-1.1510000e-04,172.4723220,5.430000e-04,-5.430000e-04,1.036,4.346,-0.339,2.35690,0.03170,-0.03170,68139.0,8.320e+02,-8.320e+02,38.79,9.36,-3.130e+00,294.0,,,1.77,1.26,-0.44,100.40,1,q1_q17_dr25_tce,5704.00,152.00,-169.00,4.575,0.040,-0.160,0.8040,0.1940,-0.0650,293.157650,40.262711,15.549
7910148,K03661.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,4.252082243,1.1580000e-06,-1.1580000e-06,134.2999470,2.230000e-04,-2.230000e-04,1.268,0.151,-0.097,2.75430,0.01230,-0.01230,8290.5,4.060e+01,-4.060e+01,33.14,5.97,-4.340e+00,1064.0,,,303.48,177.62,-103.01,254.80,1,q1_q17_dr25_tce,5802.00,191.00,-191.00,4.492,0.130,-0.130,0.7940,0.1430,-0.1040,297.644410,43.632172,15.286
12459731,K03662.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,14.180228311,7.6880000e-06,-7.6880000e-06,143.1276230,5.970000e-04,-5.970000e-04,0.795,0.072,-0.058,4.53440,0.01130,-0.01130,172737.0,4.100e+02,-4.100e+02,62.41,19.29,-1.039e+01,873.0,,,137.11,128.71,-55.62,472.30,1,q1_q17_dr25_tce,6289.00,197.00,-241.00,4.330,0.124,-0.186,1.1420,0.3530,-0.1900,291.050170,51.321751,17.427
12735740,K03663.01,Kepler-86 b,CONFIRMED,CANDIDATE,0.9630,0,0,0,0,282.525355800,1.2190000e-04,-1.2190000e-04,363.0719250,2.890000e-04,-2.890000e-04,0.248,0.050,-0.075,10.79650,0.02920,-0.02920,9746.4,1.670e+01,-1.670e+01,8.98,1.31,-4.700e-01,264.0,,,1.15,0.47,-0.20,696.00,1,q1_q17_dr25_tce,5725.00,102.00,-113.00,4.506,0.038,-0.113,0.9130,0.1330,-0.0480,289.763610,51.962601,12.620
4678875,K03664.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.878876730,9.9000000e-08,-9.9000000e-08,133.0741983,4.350000e-05,-4.350000e-05,0.441,0.003,-0.004,6.60887,0.00488,-0.00488,824392.0,3.630e+02,-3.630e+02,148.25,43.94,-2.364e+01,1846.0,,,2750.37,2329.71,-1029.17,3176.90,1,q1_q17_dr25_tce,6569.00,157.00,-196.00,4.281,0.128,-0.176,1.2350,0.3660,-0.1970,297.420350,39.775108,13.244
7812175,K03665.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,17.793911590,1.4060000e-05,-1.4060000e-05,134.0356280,8.860000e-04,-8.860000e-04,0.692,0.013,-0.011,4.31940,0.02190,-0.02190,93395.0,7.440e+02,-7.440e+02,33.30,0.00,0.000e+00,697.0,,,55.88,0.00,0.00,247.00,1,q1_q17_dr25_tce,5780.00,,,4.438,,,1.0000,,,288.024260,43.545841,16.328
7708193,K03666.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,7.942583252,3.9630000e-06,-3.9630000e-06,134.8170620,5.630000e-04,-5.630000e-04,1.522,0.242,-0.155,7.06120,0.02230,-0.02230,88327.0,1.460e+02,-1.460e+02,219.02,92.52,-1.387e+02,1285.0,,,644.35,890.73,-569.09,855.40,1,q1_q17_dr25_tce,5516.00,230.00,-192.00,3.765,0.772,-0.257,2.1780,0.9200,-1.3790,298.997310,43.398861,15.994
11200767,K03667.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,2.489549075,1.0450000e-06,-1.0450000e-06,132.0450370,3.530000e-04,-3.530000e-04,1.330,0.355,-0.274,2.43450,0.02040,-0.02040,2829.7,2.270e+01,-2.270e+01,59.57,15.89,-1.767e+01,1708.0,,,2007.56,1580.52,-1140.13,160.60,1,q1_q17_dr25_tce,6184.00,169.00,-206.00,4.138,0.293,-0.158,1.4060,0.3750,-0.4170,296.474700,48.853710,13.368
8589731,K03668.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,4.469731089,2.3240000e-06,-2.3240000e-06,133.0116830,4.170000e-04,-4.170000e-04,1.268,0.090,-0.079,5.25700,0.02180,-0.02180,3159.6,1.350e+01,-1.350e+01,84.63,20.08,-4.684e+01,1614.0,,,1604.34,1160.40,-1317.77,286.70,1,q1_q17_dr25_tce,5758.00,173.00,-156.00,3.808,0.568,-0.142,2.3180,0.5500,-1.2830,300.782560,44.655010,13.246
4356766,K03669.01,,FALSE POSITIVE,FALSE POSITIVE,0.0070,0,1,0,0,1.731803197,1.5220000e-06,-1.5220000e-06,132.8875740,8.050000e-04,-8.050000e-04,0.630,0.011,-0.016,5.68030,0.04420,-0.04420,44612.0,2.520e+02,-2.520e+02,22.87,6.42,-2.760e+00,1526.0,,,1285.11,1099.33,-422.08,221.10,1,q1_q17_dr25_tce,5761.00,180.00,-200.00,4.426,0.084,-0.196,1.0290,0.2890,-0.1240,289.254270,39.409729,15.449
2167890,K03670.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,2.648300470,2.6820000e-06,-2.6820000e-06,133.0348790,9.320000e-04,-9.320000e-04,0.873,0.232,-0.083,2.63950,0.08340,-0.08340,12668.0,2.700e+02,-2.700e+02,126.54,20.78,-3.861e+01,3042.0,,,20225.84,8341.11,-11135.88,79.80,1,q1_q17_dr25_tce,4839.00,50.00,-86.00,2.761,0.188,-0.101,9.2780,1.5240,-2.8310,293.093630,37.514511,12.858
10383696,K03671.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,8.487871809,3.9260000e-06,-3.9260000e-06,134.4952780,5.170000e-04,-5.170000e-04,0.941,0.037,-0.032,4.19829,0.00965,-0.00965,118814.0,3.130e+02,-3.130e+02,46.24,12.82,-3.410e+00,798.0,,,96.00,82.28,-23.96,483.90,1,q1_q17_dr25_tce,5553.00,183.00,-183.00,4.558,0.032,-0.189,0.8550,0.2370,-0.0630,280.885800,47.565632,16.947
9777090,K03672.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,5.508173210,3.4310000e-05,-3.4310000e-05,134.3236700,2.800000e-03,-2.800000e-03,0.739,0.048,-0.050,3.68450,0.01820,-0.01820,226850.0,1.041e+03,-1.041e+03,39.18,4.99,-2.860e+00,768.0,,,82.55,38.31,-21.30,268.70,1,q1_q17_dr25_tce,5051.00,182.00,-182.00,4.663,0.030,-0.070,0.6440,0.0820,-0.0470,294.471560,46.589230,17.779
11455484,K03673.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,6.142812722,5.7870000e-06,-5.7870000e-06,135.1608500,1.050000e-03,-1.050000e-03,0.477,0.009,-0.015,6.07510,0.02540,-0.02540,96593.0,3.280e+02,-3.280e+02,31.90,0.00,0.000e+00,994.0,,,230.71,0.00,0.00,316.10,1,q1_q17_dr25_tce,5780.00,,,4.438,,,1.0000,,,292.028930,49.387688,16.152
2446623,K03674.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,175.065860910,6.7920000e-05,-6.7920000e-05,179.0437870,3.250000e-04,-3.250000e-04,1.149,0.133,-0.097,4.51810,0.01660,-0.01660,45134.0,1.610e+02,-1.610e+02,40.63,11.71,-2.930e+00,312.0,,,2.24,1.94,-0.55,320.60,1,q1_q17_dr25_tce,6021.00,179.00,-197.00,4.570,0.036,-0.204,0.8190,0.2360,-0.0590,292.165280,37.794048,15.620
9596089,K03675.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,20.839214800,1.3020000e-04,-1.3020000e-04,133.4978100,5.130000e-03,-5.130000e-03,0.894,0.952,-0.285,2.33210,0.03430,-0.03430,177508.0,1.232e+03,-1.232e+03,51.90,9.21,-6.710e+00,584.0,,,27.45,16.77,-9.39,197.60,1,q1_q17_dr25_tce,5378.00,206.00,-187.00,4.488,0.120,-0.132,0.8120,0.1440,-0.1050,294.962250,46.225609,16.583
5738506,K03676.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,9.501580450,1.0190000e-05,-1.0190000e-05,131.9749200,1.180000e-03,-1.180000e-03,0.444,0.032,-0.028,5.07010,0.02500,-0.02500,443400.0,2.047e+03,-2.047e+03,73.07,0.00,0.000e+00,860.0,,,128.99,0.00,0.00,314.90,2,q1_q17_dr25_tce,5780.00,,,4.438,,,1.0000,,,299.681240,40.967922,18.347
3340313,K03677.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,30.552870100,1.8280000e-05,-1.8280000e-05,143.3483990,6.720000e-04,-6.720000e-04,1.134,0.104,-0.215,5.33670,0.01400,-0.01400,63521.0,1.480e+02,-1.480e+02,63.57,20.79,-7.420e+00,685.0,,,51.90,50.09,-17.25,510.80,1,q1_q17_dr25_tce,6441.00,179.00,-246.00,4.367,0.072,-0.203,1.1650,0.3810,-0.1360,290.963960,38.469501,16.245
4150804,K03678.01,Kepler-1513 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,160.884519660,8.7940000e-05,-8.7940000e-05,277.5043420,4.040000e-04,-4.040000e-04,0.284,0.061,-0.103,10.87710,0.03690,-0.03690,7590.4,1.760e+01,-1.760e+01,9.09,3.04,-2.020e+00,346.0,,,3.39,3.48,-1.60,526.10,1,q1_q17_dr25_tce,5650.00,186.00,-186.00,4.313,0.225,-0.225,1.0440,0.3490,-0.2320,289.791600,39.285328,12.888
5021174,K03679.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,4.045063460,1.5490000e-06,-1.5490000e-06,132.2322260,4.460000e-04,-4.460000e-04,0.529,0.024,-0.032,3.22222,0.00777,-0.00777,360177.0,9.500e+02,-9.500e+02,67.94,0.00,0.000e+00,1143.0,,,402.77,0.00,0.00,483.90,1,q1_q17_dr25_tce,5780.00,,,4.438,,,1.0000,,,294.587980,40.167068,17.705
9025971,K03680.01,Kepler-1657 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,141.241540500,9.4850000e-05,-9.4850000e-05,256.2053470,5.850000e-04,-5.850000e-04,0.120,0.068,-0.120,6.76450,0.02160,-0.02160,12990.5,3.940e+01,-3.940e+01,11.49,1.66,-1.210e+00,352.0,,,3.62,1.48,-0.95,380.90,1,q1_q17_dr25_tce,5705.00,104.00,-115.00,4.397,0.095,-0.105,1.0170,0.1470,-0.1070,293.281560,45.309669,14.524
2581316,K03681.01,Kepler-1514 b,CONFIRMED,CANDIDATE,0.8600,0,0,0,0,217.831842930,8.5070000e-05,-8.5070000e-05,238.8200350,3.040000e-04,-3.040000e-04,0.004,0.079,-0.004,21.30600,0.01320,-0.01320,9148.7,7.800e+00,-7.800e+00,11.17,2.03,-8.100e-01,343.0,,,3.29,1.60,-0.70,1244.40,1,q1_q17_dr25_tce,6259.00,99.00,-136.00,4.385,0.034,-0.128,1.1670,0.2120,-0.0850,292.627470,37.860142,11.690
2581316,K03681.02,Kepler-1514 c,CONFIRMED,CANDIDATE,0.9940,0,0,0,0,10.514211620,5.5360000e-05,-5.5360000e-05,134.5673800,4.650000e-03,-4.650000e-03,0.877,0.048,-0.618,3.87700,0.11800,-0.11800,85.4,4.500e+00,-4.500e+00,1.25,0.23,-9.000e-02,943.0,,,187.06,91.05,-39.79,21.60,2,q1_q17_dr25_tce,6259.00,99.00,-136.00,4.385,0.034,-0.128,1.1670,0.2120,-0.0850,292.627470,37.860142,11.690
8621353,K03682.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,11.344347453,8.9680000e-06,-8.9680000e-06,138.8119960,8.610000e-04,-8.610000e-04,0.692,0.028,-0.027,5.97380,0.01650,-0.01650,258242.0,7.440e+02,-7.440e+02,62.52,0.00,0.000e+00,810.0,,,101.92,0.00,0.00,437.20,1,q1_q17_dr25_tce,5780.00,,,4.438,,,1.0000,,,290.534760,44.774345,17.953
10795103,K03683.01,Kepler-1515 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,214.312043900,1.4270000e-04,-1.4270000e-04,336.3301580,4.270000e-04,-4.270000e-04,0.016,0.146,-0.015,16.29380,0.02510,-0.02510,4523.4,9.600e+00,-9.600e+00,9.17,1.64,-9.300e-01,380.0,,,4.93,2.42,-1.29,562.80,1,q1_q17_dr25_tce,6471.00,116.00,-141.00,4.287,0.063,-0.117,1.3570,0.2420,-0.1380,290.973940,48.178162,12.040
9394601,K03684.01,,FALSE POSITIVE,FALSE POSITIVE,0.0270,0,1,0,0,0.876826336,7.3000000e-08,-7.3000000e-08,132.0647202,7.450000e-05,-7.450000e-05,0.481,0.004,-0.003,3.60970,0.00625,-0.00625,138366.0,1.440e+02,-1.440e+02,37.24,11.72,-3.910e+00,2042.0,,,4095.00,3718.03,-1190.40,1338.10,1,q1_q17_dr25_tce,6344.00,158.00,-190.00,4.481,0.054,-0.216,0.9620,0.3030,-0.1010,287.153140,45.983829,12.290
8494410,K03685.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,208.869097240,6.8640000e-05,-6.8640000e-05,273.6924190,2.330000e-04,-2.330000e-04,1.056,0.322,-0.087,4.57070,0.01530,-0.01530,21306.7,6.010e+01,-6.010e+01,29.95,8.25,-4.430e+00,316.0,,,2.34,1.90,-0.83,413.80,1,q1_q17_dr25_tce,5914.00,160.00,-178.00,4.421,0.101,-0.188,0.9870,0.2720,-0.1460,291.494600,44.523499,14.461
8494410,K03685.02,Kepler-1516 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.259322600,2.6560000e-05,-2.6560000e-05,131.7108200,2.910000e-03,-2.910000e-03,0.366,0.071,-0.366,6.13940,0.09520,-0.09520,247.5,9.500e+00,-9.500e+00,1.57,0.43,-2.300e-01,967.0,,,206.88,167.67,-73.96,40.10,2,q1_q17_dr25_tce,5914.00,160.00,-178.00,4.421,0.101,-0.188,0.9870,0.2720,-0.1460,291.494600,44.523499,14.461
9719636,K03686.01,,FALSE POSITIVE,FALSE POSITIVE,0.0150,0,1,0,0,3.351573993,3.3600000e-06,-3.3600000e-06,134.2806200,1.120000e-03,-1.120000e-03,0.011,0.178,-0.011,2.87580,0.02000,-0.02000,54546.0,3.370e+02,-3.370e+02,24.15,7.53,-3.760e+00,1282.0,,,638.30,605.42,-244.02,192.40,1,q1_q17_dr25_tce,5984.00,189.00,-210.00,4.408,0.090,-0.195,1.0330,0.3220,-0.1610,295.526210,46.457142,17.279
2452440,K03687.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,8.097050622,5.7170000e-06,-5.7170000e-06,138.4235290,8.150000e-04,-8.150000e-04,0.592,0.006,-0.008,5.67360,0.01900,-0.01900,65620.0,1.870e+02,-1.870e+02,24.01,5.86,-3.890e+00,891.0,,,149.48,114.24,-57.88,404.90,1,q1_q17_dr25_tce,5753.00,192.00,-192.00,4.423,0.153,-0.187,0.8940,0.2180,-0.1450,293.446870,37.721210,16.474
5020034,K03688.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.119107262,2.5720000e-06,-2.5720000e-06,132.5890300,1.230000e-03,-1.230000e-03,0.933,0.039,-0.023,7.53840,0.03650,-0.03650,124646.0,4.340e+02,-4.340e+02,77.23,21.38,-2.139e+01,1851.0,,,2775.75,2273.32,-1533.89,347.30,1,q1_q17_dr25_tce,6381.00,177.00,-244.00,4.155,0.246,-0.164,1.4230,0.3940,-0.3940,294.303890,40.192558,15.812
7017372,K03689.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,5.240883670,2.2760000e-05,-2.2760000e-05,136.0287700,3.540000e-03,-3.540000e-03,0.650,0.021,-0.041,3.36560,0.02900,-0.02900,8531.2,2.770e+01,-2.770e+01,12.74,3.85,-2.570e+00,1320.0,,,716.85,641.99,-326.64,385.70,1,q1_q17_dr25_tce,6452.00,181.00,-250.00,4.241,0.170,-0.187,1.3050,0.3950,-0.2630,285.971800,42.545712,14.014
9715939,K03690.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,12.893018017,5.2680000e-06,-5.2680000e-06,141.6111990,4.330000e-04,-4.330000e-04,1.241,0.317,-0.173,3.30029,0.00976,-0.00976,16032.8,4.260e+01,-4.260e+01,62.52,17.85,-1.461e+01,1004.0,,,240.50,203.95,-118.29,453.00,1,q1_q17_dr25_tce,6387.00,181.00,-227.00,4.178,0.214,-0.175,1.4080,0.4020,-0.3290,294.169890,46.425289,15.517
4751083,K03691.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,4.532416322,5.7610000e-06,-5.7610000e-06,135.6589000,1.480000e-03,-1.480000e-03,1.183,0.390,-0.168,3.28640,0.02460,-0.02460,34953.0,2.350e+02,-2.350e+02,62.25,20.61,-1.108e+01,1328.0,,,735.27,719.81,-310.71,175.60,1,q1_q17_dr25_tce,6306.00,177.00,-243.00,4.283,0.132,-0.198,1.2810,0.4240,-0.2280,293.086490,39.801788,16.028
5903301,K03692.01,,CANDIDATE,CANDIDATE,0.8130,0,0,0,0,1.160153553,1.5700000e-07,-1.5700000e-07,132.1453310,1.170000e-04,-1.170000e-04,1.258,0.098,-0.091,2.16452,0.00573,-0.00573,12302.5,2.700e+01,-2.700e+01,60.47,16.98,-1.698e+01,2183.0,,,5363.78,4607.26,-2995.93,552.80,1,q1_q17_dr25_tce,6200.00,197.00,-241.00,4.161,0.264,-0.176,1.3820,0.3880,-0.3880,298.658330,41.138882,15.149
7695087,K03693.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,4.032760214,1.9240000e-06,-1.9240000e-06,133.3018910,4.280000e-04,-4.280000e-04,1.224,0.220,-0.141,2.71940,0.01860,-0.01860,10803.4,9.310e+01,-9.310e+01,378.61,129.60,-2.407e+02,2582.0,,,10499.43,10016.94,-9306.82,150.90,1,q1_q17_dr25_tce,4969.00,102.00,-190.00,2.899,0.553,-0.237,9.4330,3.2280,-5.9960,295.805820,43.304451,14.734
6200709,K03694.01,,FALSE POSITIVE,FALSE POSITIVE,0.0240,0,1,0,0,3.723552982,5.9730000e-06,-5.9730000e-06,134.9461300,1.820000e-03,-1.820000e-03,0.629,0.028,-0.038,3.56320,0.05490,-0.05490,40143.0,3.730e+02,-3.730e+02,18.83,5.48,-2.200e+00,1176.0,,,452.71,402.04,-146.68,145.70,1,q1_q17_dr25_tce,6063.00,192.00,-213.00,4.510,0.052,-0.208,0.8900,0.2590,-0.1040,290.416690,41.525780,16.720
8043052,K03695.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.244600029,3.3830000e-06,-3.3830000e-06,133.4652900,1.220000e-03,-1.220000e-03,1.185,42.830,-0.790,1.92040,0.06470,-0.06470,8611.0,2.440e+02,-2.440e+02,27.47,3.73,-3.360e+00,1190.0,,,475.37,215.14,-147.09,42.60,1,q1_q17_dr25_tce,5256.00,158.00,-142.00,4.502,0.105,-0.105,0.8020,0.1090,-0.0980,296.468200,43.801460,14.731
5435816,K03696.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,181.852177300,1.0490000e-04,-1.0490000e-04,251.8777950,4.200000e-04,-4.200000e-04,1.189,0.586,-0.173,5.77250,0.02780,-0.02780,27559.0,1.140e+02,-1.140e+02,46.38,15.26,-5.090e+00,333.0,,,2.91,2.91,-0.91,293.80,1,q1_q17_dr25_tce,6063.00,190.00,-211.00,4.476,0.054,-0.216,1.0120,0.3330,-0.1110,287.623810,40.605469,15.684
8559589,K03697.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,223.112747500,2.9030000e-04,-2.9030000e-04,140.9471350,8.920000e-04,-8.920000e-04,1.266,0.170,-0.094,8.96830,0.05090,-0.05090,11538.8,6.140e+01,-6.140e+01,46.33,13.82,-6.360e+00,332.0,,,2.87,2.52,-1.00,224.50,1,q1_q17_dr25_tce,6211.00,169.00,-206.00,4.389,0.105,-0.195,1.0560,0.3150,-0.1450,291.634670,44.647598,14.380
4372765,K03698.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,15.640641610,2.6500000e-05,-2.6500000e-05,140.0850200,1.960000e-03,-1.960000e-03,0.522,0.131,-0.045,6.45240,0.03650,-0.03650,273309.0,2.745e+03,-2.745e+03,77.18,25.67,-1.185e+01,921.0,,,169.73,166.39,-65.61,206.30,1,q1_q17_dr25_tce,6517.00,180.00,-248.00,4.279,0.090,-0.210,1.3740,0.4570,-0.2110,293.610350,39.415089,18.231
2438490,K03699.01,,FALSE POSITIVE,FALSE POSITIVE,0.0090,0,1,0,0,3.315777950,1.2920000e-05,-1.2920000e-05,131.5388300,2.490000e-03,-2.490000e-03,0.633,0.021,-0.025,4.23490,0.05880,-0.05880,94567.0,1.158e+03,-1.158e+03,27.77,6.51,-3.270e+00,1104.0,,,349.78,256.93,-111.66,124.60,1,q1_q17_dr25_tce,5528.00,182.00,-182.00,4.516,0.063,-0.147,0.8490,0.1990,-0.1000,290.325960,37.761520,17.772
3838496,K03700.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.990252395,2.3320000e-06,-2.3320000e-06,133.1106290,8.770000e-04,-8.770000e-04,1.117,0.103,-0.123,7.84620,0.03380,-0.03380,216437.0,5.230e+02,-5.230e+02,89.85,0.00,0.000e+00,1264.0,,,603.02,0.00,0.00,541.70,1,q1_q17_dr25_tce,5780.00,,,4.438,,,1.0000,,,287.752380,38.929794,17.900
6470521,K03701.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,2.080433780,1.5210000e-06,-1.5210000e-06,131.8270410,6.200000e-04,-6.200000e-04,5.106,1.310,-0.013,7.70800,0.03070,-0.03070,6861.2,2.840e+01,-2.840e+01,510.48,177.40,-5.931e+01,1629.0,,,1661.27,1696.75,-526.99,289.10,1,q1_q17_dr25_tce,6377.00,173.00,-211.00,4.399,0.072,-0.217,1.1190,0.3890,-0.1300,299.024320,41.823719,13.858
2449090,K03702.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,4.944046127,2.7120000e-06,-2.7120000e-06,134.1920120,6.090000e-04,-6.090000e-04,0.964,0.052,-0.041,4.50334,0.00952,-0.00952,112503.0,2.280e+02,-2.280e+02,54.29,0.00,0.000e+00,1069.0,,,308.53,0.00,0.00,537.20,1,q1_q17_dr25_tce,5780.00,,,4.438,,,1.0000,,,292.696290,37.707237,16.237
5652260,K03703.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,4.464565251,3.1680000e-06,-3.1680000e-06,132.3115020,8.010000e-04,-8.010000e-04,1.046,0.072,-0.046,4.02210,0.01430,-0.01430,74112.0,3.010e+02,-3.010e+02,43.21,12.21,-4.050e+00,1024.0,,,259.97,220.25,-72.82,286.40,1,q1_q17_dr25_tce,5743.00,169.00,-186.00,4.553,0.035,-0.196,0.8530,0.2410,-0.0800,299.546940,40.861271,17.296
2569494,K03704.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.523298835,5.0790000e-06,-5.0790000e-06,132.3276200,2.200000e-03,-2.200000e-03,0.410,0.032,-0.035,5.90830,0.08400,-0.08400,195071.0,1.573e+03,-1.573e+03,38.95,6.61,-4.820e+00,1404.0,,,919.42,543.35,-306.55,174.40,1,q1_q17_dr25_tce,5311.00,204.00,-185.00,4.469,0.104,-0.127,0.8660,0.1470,-0.1070,290.178830,37.848949,17.380
6470516,K03705.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.080431782,3.9800000e-07,-3.9800000e-07,131.8279950,2.020000e-04,-2.020000e-04,0.771,0.012,-0.011,7.49970,0.01040,-0.01040,894203.0,7.560e+02,-7.560e+02,345.70,71.10,-8.696e+01,2719.0,,,12956.98,8071.50,-6841.87,1585.20,1,q1_q17_dr25_tce,8344.00,233.00,-350.00,4.040,0.192,-0.128,2.1150,0.4350,-0.5320,299.023530,41.821980,16.448
7770471,K03706.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,1.157804607,1.5400000e-07,-1.5400000e-07,132.4483270,1.470000e-04,-1.470000e-04,0.260,0.005,-0.003,4.66082,0.00363,-0.00363,605713.0,3.690e+02,-3.690e+02,118.11,36.39,-2.429e+01,2255.0,,,6116.99,5562.93,-2816.53,1837.90,1,q1_q17_dr25_tce,6510.00,181.00,-250.00,4.219,0.153,-0.187,1.4250,0.4390,-0.2930,297.180480,43.477112,14.620
5130380,K03707.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,19.979098000,2.7580000e-05,-2.7580000e-05,137.1465900,1.530000e-03,-1.530000e-03,0.576,0.007,-0.012,10.56380,0.03870,-0.03870,38418.0,1.040e+02,-1.040e+02,22.98,6.30,-5.170e+00,739.0,,,70.59,58.51,-33.52,449.10,1,q1_q17_dr25_tce,5907.00,178.00,-196.00,4.296,0.209,-0.190,1.1260,0.3090,-0.2530,299.155030,40.288132,16.299
6314173,K03708.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.433262401,6.3200000e-07,-6.3200000e-07,132.8226350,4.610000e-04,-4.610000e-04,0.382,0.022,-0.019,6.22050,0.01500,-0.01500,428557.0,1.342e+03,-1.342e+03,136.47,32.60,-4.480e+01,2691.0,,,12427.14,9162.75,-7703.34,599.80,1,q1_q17_dr25_tce,7311.00,230.00,-307.00,4.013,0.273,-0.147,1.9590,0.4680,-0.6430,299.240630,41.621681,17.719
